"249180010","PSZCZYNA","2023","09","01",21.3,"",10.0,"",16.0,"",7.5,"",2.8,"","W",0,"9"
"249180010","PSZCZYNA","2023","09","02",23.0,"",14.3,"",18.4,"",12.8,"",3.4,"","W",0,"9"
"249180010","PSZCZYNA","2023","09","03",23.4,"",12.6,"",17.4,"",10.9,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2023","09","04",21.7,"",11.4,"",15.8,"",11.1,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2023","09","05",23.9,"",7.5,"",15.1,"",5.9,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2023","09","06",25.9,"",7.9,"",16.2,"",6.0,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2023","09","07",25.2,"",8.9,"",16.8,"",6.5,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2023","09","08",26.4,"",10.3,"",17.9,"",7.4,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2023","09","09",27.2,"",10.6,"",18.6,"",8.9,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2023","09","10",28.5,"",11.0,"",19.5,"",9.4,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2023","09","11",28.9,"",11.3,"",19.7,"",9.1,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2023","09","12",29.4,"",13.5,"",21.0,"",11.4,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2023","09","13",29.6,"",12.8,"",20.8,"",10.4,"",8.6,"","W",0,"9"
"249180010","PSZCZYNA","2023","09","14",23.7,"",15.4,"",18.2,"",16.2,"",.2,"","W",0,"9"
"249180010","PSZCZYNA","2023","09","15",22.2,"",10.5,"",15.3,"",8.4,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2023","09","16",23.3,"",7.9,"",14.8,"",5.9,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2023","09","17",25.9,"",12.4,"",18.0,"",9.4,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2023","09","18",28.0,"",12.3,"",18.9,"",9.1,"",15.0,"","W",0,"9"
"249180010","PSZCZYNA","2023","09","19",20.6,"",14.3,"",16.7,"",12.4,"",6.1,"","W",0,"9"
"249180010","PSZCZYNA","2023","09","20",24.2,"",10.9,"",16.8,"",8.0,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2023","09","21",27.5,"",10.8,"",18.4,"",9.3,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2023","09","22",25.8,"",13.8,"",19.2,"",11.4,"",7.1,"","W",0,"9"
"249180010","PSZCZYNA","2023","09","23",21.6,"",12.9,"",16.2,"",13.3,"",12.2,"","W",0,"9"
"249180010","PSZCZYNA","2023","09","24",16.9,"",11.0,"",13.7,"",10.9,"",.2,"","W",0,"9"
"249180010","PSZCZYNA","2023","09","25",18.8,"",12.3,"",15.8,"",12.8,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2023","09","26",24.8,"",14.0,"",18.4,"",13.8,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2023","09","27",26.5,"",10.2,"",17.6,"",8.4,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2023","09","28",26.9,"",10.0,"",17.7,"",8.4,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2023","09","29",26.0,"",8.9,"",16.2,"",6.8,"",4.1,"","W",0,"9"
"249180010","PSZCZYNA","2023","09","30",18.9,"",7.6,"",14.1,"",8.0,"",2.8,"","W",0,"9"
"249180160","BRENNA","2023","09","01",20.8,"",10.5,"",15.4,"",7.9,"",7.9,"","W",0,"9"
"249180160","BRENNA","2023","09","02",22.1,"",10.5,"",16.7,"",13.3,"",.1,"","S",0,"9"
