"249180010","PSZCZYNA","2022","03","01",4.8,"",-5.2,"",-1.5,"",-6.1,"",.0,"9","",0,"8"
"249180010","PSZCZYNA","2022","03","02",5.6,"",-6.0,"",-1.6,"",-6.7,"",.0,"9","",0,"8"
"249180010","PSZCZYNA","2022","03","03",5.4,"",-4.6,"",-.7,"",-6.1,"",.0,"9","",0,"8"
"249180010","PSZCZYNA","2022","03","04",2.1,"",-1.7,"",-.1,"",-3.8,"",1.2,"","W",0,"8"
"249180010","PSZCZYNA","2022","03","05",2.3,"",-.8,"",.1,"",-2.7,"",.1,"","W",0,"8"
"249180010","PSZCZYNA","2022","03","06",.2,"",-2.1,"",-1.0,"",-3.2,"",.0,"9","",0,"8"
"249180010","PSZCZYNA","2022","03","07",2.6,"",-2.7,"",-.7,"",-3.0,"",.0,"9","",0,"8"
"249180010","PSZCZYNA","2022","03","08",3.0,"",-3.3,"",-.6,"",-4.6,"",.0,"9","",0,"8"
"249180010","PSZCZYNA","2022","03","09",8.5,"",-1.6,"",2.6,"",-3.2,"",.0,"9","",0,"8"
"249180010","PSZCZYNA","2022","03","10",4.4,"",-2.0,"",-.2,"",-3.9,"",.0,"9","",0,"8"
"249180010","PSZCZYNA","2022","03","11",2.8,"",-7.2,"",-2.9,"",-8.3,"",.0,"9","",0,"8"
"249180010","PSZCZYNA","2022","03","12",7.4,"",-7.1,"",-.8,"",-8.3,"",.0,"9","",0,"8"
"249180010","PSZCZYNA","2022","03","13",10.2,"",-6.6,"",.5,"",-7.3,"",.0,"9","",0,"8"
"249180010","PSZCZYNA","2022","03","14",13.3,"",-3.0,"",3.9,"",-5.6,"",.0,"9","",0,"8"
"249180010","PSZCZYNA","2022","03","15",14.4,"",-1.3,"",5.8,"",-3.8,"",10.4,"","W",0,"8"
"249180010","PSZCZYNA","2022","03","16",12.0,"",3.7,"",6.4,"",1.9,"",.1,"","W",0,"8"
"249180010","PSZCZYNA","2022","03","17",9.9,"",-.2,"",3.9,"",-3.0,"",.0,"9","",0,"8"
"249180010","PSZCZYNA","2022","03","18",10.3,"",-1.0,"",3.1,"",-1.9,"",.0,"9","",0,"8"
"249180010","PSZCZYNA","2022","03","19",9.2,"",-4.2,"",1.3,"",-6.3,"",.0,"9","",0,"8"
"249180010","PSZCZYNA","2022","03","20",10.4,"",-3.4,"",2.4,"",-5.9,"",.0,"9","",0,"8"
"249180010","PSZCZYNA","2022","03","21",12.6,"",-3.5,"",3.7,"",-5.8,"",.0,"9","",0,"8"
"249180010","PSZCZYNA","2022","03","22",16.6,"",-2.0,"",6.3,"",-4.0,"",.0,"9","",0,"8"
"249180010","PSZCZYNA","2022","03","23",20.3,"",-1.4,"",8.4,"",-4.4,"",.0,"9","",0,"8"
"249180010","PSZCZYNA","2022","03","24",16.0,"",.7,"",6.9,"",-2.7,"",.0,"9","",0,"8"
"249180010","PSZCZYNA","2022","03","25",16.2,"",-.4,"",6.9,"",-3.2,"",.0,"9","",0,"8"
"249180010","PSZCZYNA","2022","03","26",16.9,"",2.5,"",9.2,"",-1.9,"",.1,"","W",0,"8"
"249180010","PSZCZYNA","2022","03","27",13.6,"",-.1,"",5.6,"",-4.0,"",.0,"9","",0,"8"
"249180010","PSZCZYNA","2022","03","28",18.6,"",.4,"",9.4,"",-2.8,"",.0,"9","",0,"8"
"249180010","PSZCZYNA","2022","03","29",13.8,"",7.8,"",10.4,"",3.2,"",1.2,"","W",0,"8"
"249180010","PSZCZYNA","2022","03","30",11.9,"",3.7,"",6.7,"",1.3,"",4.4,"","W",0,"8"
"249180010","PSZCZYNA","2022","03","31",6.7,"",1.2,"",2.9,"",1.2,"",12.6,"","W",0,"8"
"249180160","BRENNA","2022","03","01",3.9,"",-6.9,"",-2.6,"",-9.9,"",.0,"9","",0,"9"
